CustomerID,TotalRevenueByCustomer_x,AveragePurchaseValue_x,AveragePurchaseFrequency_x,CustomerLifespanDays_x,TotalPurchases,TotalRevenueByCustomer_y,AveragePurchaseValue_y,AveragePurchaseFrequency_y,CustomerLifespanDays_y,CLTV
14209,490.6,32.71,4,249,144,490.6,32.71,4,249,32579.16
14210,371.16,16.87,6,266,182,371.16,16.87,6,266,26924.52
14211,386.38,16.1,8,242,215,386.38,16.1,8,242,31169.6
14212,535.68,133.92,1,0,512,535.68,133.92,1,0,0.0
14213,-237.6,-237.6,1,0,-48,-237.6,-237.6,1,0,-0.0
14214,259.27,15.25,5,227,145,259.27,15.25,5,227,17308.75
14215,375.17,15.01,6,319,289,375.17,15.01,6,319,28729.14
14216,426.34,35.53,4,34,158,426.34,35.53,4,34,4832.08
14217,572.66,22.03,16,355,212,572.66,22.03,16,355,125130.4
14218,16.5,16.5,1,0,10,16.5,16.5,1,0,0.0
14219,3.48,3.48,1,0,12,3.48,3.48,1,0,0.0
14220,54.57,18.19,1,0,39,54.57,18.19,1,0,0.0
14221,695.18,17.83,7,297,374,695.18,17.83,7,297,37068.57
14222,242.92,17.35,1,0,193,242.92,17.35,1,0,0.0
14223,220.11,15.72,3,172,135,220.11,15.72,3,172,8111.52
14224,303.36,12.64,4,210,180,303.36,12.64,4,210,10617.6
14226,390.13,26.01,4,240,195,390.13,26.01,4,240,24969.6
14227,757.93,19.43,9,258,380,757.93,19.43,9,258,45116.46
14229,298.25,29.82,3,282,131,298.25,29.82,3,282,25227.72
14231,276.65,18.44,3,105,121,276.65,18.44,3,105,5808.6
14232,501.0,17.28,6,222,448,501.0,17.28,6,222,23016.96
14233,86.7,28.9,1,0,66,86.7,28.9,1,0,0.0
14234,138.68,4.62,4,35,264,138.68,4.62,4,35,646.8
14235,661.85,41.37,4,250,371,661.85,41.37,4,250,41370.0
14236,19.92,9.96,1,0,40,19.92,9.96,1,0,0.0
14237,29.75,14.88,1,0,5,29.75,14.88,1,0,0.0
14238,35.8,17.9,1,0,44,35.8,17.9,1,0,0.0
14239,436.05,17.44,10,273,207,436.05,17.44,10,273,47611.2
14240,111.0,18.5,1,0,72,111.0,18.5,1,0,0.0
14241,15.0,15.0,1,0,12,15.0,15.0,1,0,0.0
14242,50.9,16.97,2,91,22,50.9,16.97,2,91,3088.54
14243,491.35,17.55,8,270,225,491.35,17.55,8,270,37908.0
14245,535.98,16.24,4,66,290,535.98,16.24,4,66,4287.36
14246,390.3,18.59,3,135,266,390.3,18.59,3,135,7528.95
14247,15.25,7.62,1,0,3,15.25,7.62,1,0,0.0
14250,468.06,17.34,3,82,270,468.06,17.34,3,82,4265.64
14251,402.78,26.85,5,56,254,402.78,26.85,5,56,7518.0
14256,345.2,18.17,2,104,178,345.2,18.17,2,104,3779.36
14257,344.21,24.59,3,195,201,344.21,24.59,3,195,14385.15
14258,3236.1,129.44,8,328,1444,3236.1,129.44,8,328,339650.56
14259,32.4,16.2,1,0,12,32.4,16.2,1,0,0.0
14261,256.2,28.47,1,0,106,256.2,28.47,1,0,0.0
14262,753.46,18.84,8,232,467,753.46,18.84,8,232,34967.04
14264,102.8,34.27,2,91,24,102.8,34.27,2,91,6237.14
14265,107.1,17.85,2,39,49,107.1,17.85,2,39,1392.3
14267,99.58,12.45,4,110,60,99.58,12.45,4,110,5478.0
14270,103.65,14.81,1,0,47,103.65,14.81,1,0,0.0
14271,17.88,5.96,1,0,36,17.88,5.96,1,0,0.0
14272,31.65,10.55,2,181,75,31.65,10.55,2,181,3819.1
14273,109.0,18.17,4,191,44,109.0,18.17,4,191,13881.88
14276,138.84,11.57,4,191,94,138.84,11.57,4,191,8839.48
14277,894.68,16.88,4,197,299,894.68,16.88,4,197,13301.44
14282,583.88,20.13,14,364,440,583.88,20.13,14,364,102582.48
14284,175.65,17.57,2,56,39,175.65,17.57,2,56,1967.84
14285,384.6,96.15,2,38,84,384.6,96.15,2,38,7307.4
14286,1122.02,16.26,4,219,1012,1122.02,16.26,4,219,14243.76
14287,17.28,17.28,1,0,144,17.28,17.28,1,0,0.0
14288,135.6,27.12,1,0,56,135.6,27.12,1,0,0.0
14289,95.28,15.88,4,233,26,95.28,15.88,4,233,14800.16
14290,521.0,30.65,6,350,145,521.0,30.65,6,350,64365.0
14291,875.26,16.21,10,274,567,875.26,16.21,10,274,44415.4
14292,989.98,55.0,7,275,524,989.98,55.0,7,275,105875.0
14293,240.59,18.51,4,365,153,240.59,18.51,4,365,27024.6
14295,65.4,32.7,1,0,36,65.4,32.7,1,0,0.0
14297,222.68,17.13,4,257,125,222.68,17.13,4,257,17609.64
14298,10886.8,32.21,38,357,12766,10886.8,32.21,38,357,436960.86
14299,591.27,19.07,11,357,576,591.27,19.07,11,357,74887.89
14300,33.0,16.5,1,0,20,33.0,16.5,1,0,0.0
14301,143.42,35.85,2,10,118,143.42,35.85,2,10,717.0
14304,36.25,7.25,2,79,31,36.25,7.25,2,79,1145.5
14305,449.63,17.29,3,64,243,449.63,17.29,3,64,3319.68
14306,541.15,60.13,2,6,191,541.15,60.13,2,6,721.56
14307,790.86,16.14,6,285,529,790.86,16.14,6,285,27599.4
14309,398.33,16.6,9,350,297,398.33,16.6,9,350,52290.0
14311,62.76,15.69,1,0,52,62.76,15.69,1,0,0.0
14312,357.41,18.81,5,291,295,357.41,18.81,5,291,27368.55
14314,79.32,26.44,1,0,84,79.32,26.44,1,0,0.0
14315,648.5,27.02,5,222,258,648.5,27.02,5,222,29992.2
14317,164.44,20.56,1,0,102,164.44,20.56,1,0,0.0
14320,50.91,4.63,3,126,41,50.91,4.63,3,126,1750.14
14321,303.43,12.14,5,323,420,303.43,12.14,5,323,19606.1
14323,95.45,13.64,3,124,59,95.45,13.64,3,124,5074.08
14327,105.5,26.38,1,0,42,105.5,26.38,1,0,0.0
14329,1128.55,17.91,8,321,556,1128.55,17.91,8,321,45992.88
14331,76.6,19.15,2,11,26,76.6,19.15,2,11,421.3
14332,321.75,35.75,3,125,165,321.75,35.75,3,125,13406.25
14333,205.55,34.26,2,3,27,205.55,34.26,2,3,205.56
14334,574.06,14.35,8,342,445,574.06,14.35,8,342,39261.6
14335,44.09,4.41,2,80,42,44.09,4.41,2,80,705.6
14336,365.77,18.29,4,260,391,365.77,18.29,4,260,19021.6
14338,184.5,20.5,1,0,82,184.5,20.5,1,0,0.0
14339,80.0,20.0,1,0,52,80.0,20.0,1,0,0.0
14340,49.5,24.75,1,0,10,49.5,24.75,1,0,0.0
14341,482.73,18.57,8,273,281,482.73,18.57,8,273,40556.88
14342,83.94,13.99,3,189,92,83.94,13.99,3,189,7932.33
14344,137.75,11.48,5,241,60,137.75,11.48,5,241,13833.4
14345,57.45,28.72,1,0,27,57.45,28.72,1,0,0.0
14346,177.0,16.09,2,177,92,177.0,16.09,2,177,5695.86
14348,32.1,16.05,1,0,14,32.1,16.05,1,0,0.0
14349,10.05,2.51,1,0,4,10.05,2.51,1,0,0.0
14350,87.53,17.51,2,4,35,87.53,17.51,2,4,140.08
14352,200.96,20.1,3,116,66,200.96,20.1,3,116,6994.8
14353,19.5,19.5,1,0,10,19.5,19.5,1,0,0.0
14354,52.56,17.52,1,0,48,52.56,17.52,1,0,0.0
14355,30.9,15.45,1,0,6,30.9,15.45,1,0,0.0
14356,333.37,30.31,2,2,67,333.37,30.31,2,2,121.24
14357,27.97,5.59,1,0,11,27.97,5.59,1,0,0.0
14359,151.02,15.1,3,68,50,151.02,15.1,3,68,3080.4
14360,431.05,17.24,4,63,219,431.05,17.24,4,63,4344.48
14362,22.1,2.76,1,0,12,22.1,2.76,1,0,0.0
14364,385.15,32.1,6,79,149,385.15,32.1,6,79,15215.4
14367,1828.15,19.66,16,268,874,1828.15,19.66,16,268,84302.08
14368,69.6,23.2,1,0,16,69.6,23.2,1,0,0.0
14375,36.55,2.28,1,0,35,36.55,2.28,1,0,0.0
14379,34.93,6.99,2,251,41,34.93,6.99,2,251,3508.98
14381,60.6,5.51,1,0,48,60.6,5.51,1,0,0.0
14382,69.65,3.48,1,0,88,69.65,3.48,1,0,0.0
14383,326.4,32.64,3,125,156,326.4,32.64,3,125,12240.0
14385,47.7,15.9,2,14,26,47.7,15.9,2,14,445.2
14386,27.6,13.8,1,0,24,27.6,13.8,1,0,0.0
14387,343.41,12.72,3,77,153,343.41,12.72,3,77,2938.32
14388,616.56,15.81,9,364,352,616.56,15.81,9,364,51793.56
14389,292.74,19.52,3,182,140,292.74,19.52,3,182,10657.92
14390,1036.72,15.71,11,362,496,1036.72,15.71,11,362,62557.22
14395,690.15,10.46,11,370,350,690.15,10.46,11,370,42572.2
14396,100.64,5.03,2,306,49,100.64,5.03,2,306,3078.36
14397,543.81,28.62,15,196,329,543.81,28.62,15,196,84142.8
14400,75.73,15.15,2,8,67,75.73,15.15,2,8,242.4
14401,790.08,23.24,10,178,780,790.08,23.24,10,178,41367.2
14403,529.66,75.67,2,30,222,529.66,75.67,2,30,4540.2
14404,244.84,16.32,6,336,110,244.84,16.32,6,336,32901.12
14406,19.9,19.9,1,0,2,19.9,19.9,1,0,0.0
14407,510.82,26.89,5,143,524,510.82,26.89,5,143,19226.35
14408,432.74,21.64,7,254,250,432.74,21.64,7,254,38475.92
14409,175.02,17.5,4,247,122,175.02,17.5,4,247,17290.0
14410,116.26,2.08,12,290,44,116.26,2.08,12,290,7238.4
14411,161.8,80.9,1,0,28,161.8,80.9,1,0,0.0
14412,304.9,25.41,2,30,234,304.9,25.41,2,30,1524.6
14413,37.5,4.69,1,0,26,37.5,4.69,1,0,0.0
14414,341.28,17.06,7,267,512,341.28,17.06,7,267,31885.14
14415,884.56,8.51,16,359,471,884.56,8.51,16,359,48881.44
14416,34.32,17.16,1,0,18,34.32,17.16,1,0,0.0
14418,320.92,17.83,3,105,239,320.92,17.83,3,105,5616.45
14419,232.59,6.29,6,354,106,232.59,6.29,6,354,13359.96
14420,104.36,14.91,1,0,100,104.36,14.91,1,0,0.0
14421,118.62,16.95,2,154,102,118.62,16.95,2,154,5220.6
14422,825.23,20.13,6,267,511,825.23,20.13,6,267,32248.26
14426,447.74,9.73,12,294,221,447.74,9.73,12,294,34327.44
14427,43.36,14.45,1,0,28,43.36,14.45,1,0,0.0
14428,252.44,9.35,4,318,73,252.44,9.35,4,318,11893.2
14431,191.56,27.37,2,4,52,191.56,27.37,2,4,218.96
14432,439.04,5.7,6,80,377,439.04,5.7,6,80,2736.0
14436,16.92,5.64,1,0,60,16.92,5.64,1,0,0.0
14437,-78.8,-26.27,2,222,23,-78.8,-26.27,2,222,-11663.88
14438,18.4,9.2,1,0,16,18.4,9.2,1,0,0.0
14439,631.0,70.11,1,0,168,631.0,70.11,1,0,0.0
14440,445.65,37.14,4,357,121,445.65,37.14,4,357,53035.92
14441,462.98,25.72,7,301,142,462.98,25.72,7,301,54192.04
14442,297.1,19.81,4,315,94,297.1,19.81,4,315,24960.6
14443,293.68,13.35,5,319,184,293.68,13.35,5,319,21293.25
14446,257.11,4.15,4,246,234,257.11,4.15,4,246,4083.6
14447,282.94,16.64,4,262,144,282.94,16.64,4,262,17438.72
14448,59.5,9.92,2,355,22,59.5,9.92,2,355,7043.2
14449,134.97,2.87,4,354,106,134.97,2.87,4,354,4063.92
14450,103.79,11.53,3,140,49,103.79,11.53,3,140,4842.6
14451,121.89,5.08,2,134,63,121.89,5.08,2,134,1361.44
14452,50.48,4.21,2,83,24,50.48,4.21,2,83,698.86
14453,47.45,7.91,1,0,21,47.45,7.91,1,0,0.0
14456,686.8,3.21,9,137,582,686.8,3.21,9,137,3957.93
14457,30.0,30.0,1,0,24,30.0,30.0,1,0,0.0
14459,562.4,62.49,1,0,168,562.4,62.49,1,0,0.0
14460,165.6,33.12,2,61,328,165.6,33.12,2,61,4040.64
14461,533.74,13.69,3,113,203,533.74,13.69,3,113,4640.91
14462,485.61,10.12,11,273,258,485.61,10.12,11,273,30390.36
14465,239.59,10.89,3,56,59,239.59,10.89,3,56,1829.52
14466,387.3,29.79,5,343,182,387.3,29.79,5,343,51089.85
14467,117.75,6.2,4,295,51,117.75,6.2,4,295,7316.0
14470,46.43,7.74,2,276,19,46.43,7.74,2,276,4272.48
14472,414.62,6.28,8,252,253,414.62,6.28,8,252,12660.48
14473,10.2,10.2,1,0,12,10.2,10.2,1,0,0.0
14474,72.25,14.45,2,3,27,72.25,14.45,2,3,86.7
14475,178.5,22.31,3,233,92,178.5,22.31,3,233,15594.69
14476,9.95,9.95,1,0,1,9.95,9.95,1,0,0.0
14479,67.35,16.84,1,0,13,67.35,16.84,1,0,0.0
14480,75.12,37.56,1,0,36,75.12,37.56,1,0,0.0
14481,141.15,20.16,2,123,109,141.15,20.16,2,123,4959.36
14482,273.04,9.1,6,221,205,273.04,9.1,6,221,12066.6
14483,7.5,7.5,1,0,6,7.5,7.5,1,0,0.0
14484,51.94,25.97,1,0,22,51.94,25.97,1,0,0.0
14485,19.19,2.4,1,0,14,19.19,2.4,1,0,0.0
14487,175.95,7.04,6,342,144,175.95,7.04,6,342,14446.08
14488,255.96,28.44,1,0,230,255.96,28.44,1,0,0.0
14489,79.5,13.25,1,0,50,79.5,13.25,1,0,0.0
14491,77.4,25.8,2,197,44,77.4,25.8,2,197,10165.2
14493,265.69,15.63,5,139,139,265.69,15.63,5,139,10862.85
14494,54.6,18.2,1,0,36,54.6,18.2,1,0,0.0
14495,20.8,20.8,1,0,10,20.8,20.8,1,0,0.0
14496,166.89,41.72,2,62,55,166.89,41.72,2,62,5173.28
14497,112.16,16.02,1,0,68,112.16,16.02,1,0,0.0
14498,553.23,14.56,5,319,265,553.23,14.56,5,319,23223.2
14499,182.37,4.68,3,252,101,182.37,4.68,3,252,3538.08
14500,42.45,21.22,1,0,7,42.45,21.22,1,0,0.0
14501,84.15,28.05,2,136,51,84.15,28.05,2,136,7629.6
14502,512.58,3.8,10,294,310,512.58,3.8,10,294,11172.0
14503,613.36,25.56,6,175,272,613.36,25.56,6,175,26838.0
14504,145.82,7.67,4,231,64,145.82,7.67,4,231,7087.08
14505,1185.96,7.06,9,345,517,1185.96,7.06,9,345,21921.3
14506,463.51,6.18,5,352,133,463.51,6.18,5,352,10876.8
14507,179.73,14.98,4,236,101,179.73,14.98,4,236,14141.12
14508,78.51,6.04,2,67,36,78.51,6.04,2,67,809.36
14511,374.51,17.83,5,122,273,374.51,17.83,5,122,10876.3
14512,100.96,20.19,2,45,40,100.96,20.19,2,45,1817.1
14513,254.4,42.4,3,82,136,254.4,42.4,3,82,10430.4
14514,244.61,14.39,3,270,107,244.61,14.39,3,270,11655.9
14515,554.17,21.31,5,201,218,554.17,21.31,5,201,21416.55
14517,15.9,15.9,1,0,2,15.9,15.9,1,0,0.0
14518,10.1,3.37,1,0,16,10.1,3.37,1,0,0.0
14522,183.84,91.92,2,68,144,183.84,91.92,2,68,12501.12
14523,83.78,20.94,1,0,97,83.78,20.94,1,0,0.0
14524,602.77,12.3,8,289,183,602.77,12.3,8,289,28437.6
14525,968.01,15.87,8,342,636,968.01,15.87,8,342,43420.32
14527,1309.33,6.29,64,367,408,1309.33,6.29,64,367,147739.52
14528,78.45,19.61,1,0,69,78.45,19.61,1,0,0.0
14529,115.47,2.51,3,50,59,115.47,2.51,3,50,376.5
14530,451.35,12.9,6,271,181,451.35,12.9,6,271,20975.4
14532,122.75,12.28,4,116,54,122.75,12.28,4,116,5697.92
14533,309.14,23.78,6,88,-839,309.14,23.78,6,88,12555.84
14534,1008.37,9.42,19,316,311,1008.37,9.42,19,316,56557.68
14535,576.81,10.3,3,188,365,576.81,10.3,3,188,5809.2
14536,8.5,2.83,1,0,4,8.5,2.83,1,0,0.0
14537,75.6,37.8,1,0,24,75.6,37.8,1,0,0.0
14538,51.7,25.85,2,192,10,51.7,25.85,2,192,9926.4
14539,74.42,14.88,2,29,56,74.42,14.88,2,29,863.04
14540,323.81,14.08,3,300,127,323.81,14.08,3,300,12672.0
14541,337.1,13.48,7,261,150,337.1,13.48,7,261,24627.96
14543,683.1,35.95,13,336,129,683.1,35.95,13,336,157029.6
14544,214.22,11.9,2,337,138,214.22,11.9,2,337,8020.6
14546,508.24,6.6,8,243,275,508.24,6.6,8,243,12830.4
14547,888.48,10.97,8,51,474,888.48,10.97,8,51,4475.76
14548,408.0,136.0,2,167,160,408.0,136.0,2,167,45424.0
14549,93.9,6.26,1,0,27,93.9,6.26,1,0,0.0
14550,216.65,18.05,2,34,105,216.65,18.05,2,34,1227.4
14551,41.3,20.65,2,186,6,41.3,20.65,2,186,7681.8
14552,27.88,2.32,1,0,16,27.88,2.32,1,0,0.0
14553,151.74,5.62,5,320,137,151.74,5.62,5,320,8992.0
14554,427.53,12.96,4,42,307,427.53,12.96,4,42,2177.28
14555,59.1,19.7,2,245,14,59.1,19.7,2,245,9653.0
14557,-152.84,-25.47,2,21,-52,-152.84,-25.47,2,21,-1069.74
14560,346.09,23.07,11,350,152,346.09,23.07,11,350,88819.5
14561,237.78,18.29,3,109,154,237.78,18.29,3,109,5980.83
14562,720.81,8.68,20,301,279,720.81,8.68,20,301,52253.6
14565,534.8,21.39,5,266,315,534.8,21.39,5,266,28448.7
14566,358.0,358.0,1,0,200,358.0,358.0,1,0,0.0
14567,416.26,46.25,3,95,106,416.26,46.25,3,95,13181.25
14569,56.19,28.1,1,0,17,56.19,28.1,1,0,0.0
14570,24.18,6.04,2,0,16,24.18,6.04,2,0,0.0
14572,537.29,10.97,6,284,308,537.29,10.97,6,284,18692.88
14573,283.26,7.08,8,193,97,283.26,7.08,8,193,10931.52
14577,110.66,6.15,4,350,42,110.66,6.15,4,350,8610.0
14578,1.25,1.25,1,0,1,1.25,1.25,1,0,0.0
14581,28.19,7.05,1,0,55,28.19,7.05,1,0,0.0
14582,78.9,26.3,1,0,42,78.9,26.3,1,0,0.0
14583,237.8,3.26,5,200,163,237.8,3.26,5,200,3260.0
14584,113.57,8.74,4,29,45,113.57,8.74,4,29,1013.84
14585,41.75,5.22,1,0,25,41.75,5.22,1,0,0.0
14586,25.56,3.65,2,49,28,25.56,3.65,2,49,357.7
14587,363.12,4.37,9,313,184,363.12,4.37,9,313,12310.29
14589,15.9,15.9,1,0,2,15.9,15.9,1,0,0.0
14591,280.39,7.58,4,198,224,280.39,7.58,4,198,6003.36
14592,117.67,3.68,3,29,75,117.67,3.68,3,29,320.16
14593,153.57,4.65,3,177,73,153.57,4.65,3,177,2469.15
14594,41.63,5.95,2,366,17,41.63,5.95,2,366,4355.4
14595,295.99,14.09,5,66,184,295.99,14.09,5,66,4649.7
14597,39.77,3.62,1,0,47,39.77,3.62,1,0,0.0
14598,36.38,3.64,1,0,27,36.38,3.64,1,0,0.0
14600,128.1,18.3,1,0,26,128.1,18.3,1,0,0.0
14601,15.0,15.0,1,0,12,15.0,15.0,1,0,0.0
14606,2371.45,4.23,98,372,1159,2371.45,4.23,98,372,154208.88
14607,1504.8,60.19,11,246,1082,1504.8,60.19,11,246,162874.14
14608,114.45,57.22,2,56,27,114.45,57.22,2,56,6408.64
14609,191.16,191.16,1,0,3186,191.16,191.16,1,0,0.0
14618,80.4,20.1,3,328,61,80.4,20.1,3,328,19778.4
14619,75.66,18.92,1,0,50,75.66,18.92,1,0,0.0
14620,75.86,12.64,3,79,50,75.86,12.64,3,79,2995.68
14621,241.96,18.61,4,186,208,241.96,18.61,4,186,13845.84
14622,94.1,13.44,1,0,40,94.1,13.44,1,0,0.0
14623,231.81,6.62,5,203,123,231.81,6.62,5,203,6719.3
14624,41.1,20.55,1,0,18,41.1,20.55,1,0,0.0
14625,271.4,18.09,2,165,102,271.4,18.09,2,165,5969.7
14626,452.87,16.77,6,225,293,452.87,16.77,6,225,22639.5
14627,-4.95,-4.95,1,0,-1,-4.95,-4.95,1,0,-0.0
14628,120.0,30.0,2,151,24,120.0,30.0,2,151,9060.0
14629,236.55,5.91,2,43,84,236.55,5.91,2,43,508.26
14631,162.58,20.32,3,248,114,162.58,20.32,3,248,15118.08
14632,58.84,14.71,1,0,68,58.84,14.71,1,0,0.0
14633,34.2,17.1,1,0,6,34.2,17.1,1,0,0.0
14636,85.8,17.16,2,232,36,85.8,17.16,2,232,7962.24
14638,37.0,18.5,1,0,28,37.0,18.5,1,0,0.0
14639,619.82,16.31,6,309,266,619.82,16.31,6,309,30238.74
14640,383.52,18.26,6,203,154,383.52,18.26,6,203,22240.68
14641,7.8,7.8,1,0,12,7.8,7.8,1,0,0.0
14642,96.12,48.06,1,0,76,96.12,48.06,1,0,0.0
14643,176.31,44.08,2,188,141,176.31,44.08,2,188,16574.08
14644,76.75,10.96,3,238,55,76.75,10.96,3,238,7825.44
14645,52.96,8.83,2,119,80,52.96,8.83,2,119,2101.54
14646,51465.88,123.72,58,352,37933,51465.88,123.72,58,352,2525867.52
14647,126.14,25.23,1,0,32,126.14,25.23,1,0,0.0
14649,299.39,7.88,4,208,249,299.39,7.88,4,208,6556.16
14651,156.96,7.47,2,144,85,156.96,7.47,2,144,2151.36
14652,21.09,3.52,1,0,8,21.09,3.52,1,0,0.0
14653,428.0,7.78,6,337,235,428.0,7.78,6,337,15731.16
14655,596.95,59.7,3,200,371,596.95,59.7,3,200,35820.0
14656,52.86,3.11,2,114,24,52.86,3.11,2,114,709.08
14657,209.19,5.36,5,309,116,209.19,5.36,5,309,8281.2
14658,21.29,4.26,2,112,7,21.29,4.26,2,112,954.24
14659,526.46,9.4,10,307,280,526.46,9.4,10,307,28858.0
14660,35.92,5.99,2,14,27,35.92,5.99,2,14,167.72
14661,0.85,0.85,1,0,1,0.85,0.85,1,0,0.0
14662,118.81,4.24,4,288,107,118.81,4.24,4,288,4884.48
14664,169.78,7.72,2,14,163,169.78,7.72,2,14,216.16
14665,296.77,12.37,6,250,133,296.77,12.37,6,250,18555.0
14666,17.85,17.85,1,0,7,17.85,17.85,1,0,0.0
14667,1915.22,16.37,26,347,1320,1915.22,16.37,26,347,147690.14
14669,248.64,7.1,3,91,229,248.64,7.1,3,91,1938.3
14670,60.66,3.03,2,0,38,60.66,3.03,2,0,0.0
14672,157.05,13.09,2,102,87,157.05,13.09,2,102,2670.36
14673,188.58,18.86,4,358,120,188.58,18.86,4,358,27007.52
14675,152.1,6.08,1,0,88,152.1,6.08,1,0,0.0
14676,793.99,66.17,6,223,887,793.99,66.17,6,223,88535.46
14679,-2.55,-2.55,1,0,-1,-2.55,-2.55,1,0,-0.0
14680,4430.28,79.11,21,346,2272,4430.28,79.11,21,346,574813.26
14681,12.5,12.5,1,0,1,12.5,12.5,1,0,0.0
14684,262.69,3.05,5,337,183,262.69,3.05,5,337,5139.25
14687,251.76,83.92,1,0,136,251.76,83.92,1,0,0.0
14688,1132.9,14.34,20,366,704,1132.9,14.34,20,366,104968.8
14689,48.75,16.25,1,0,33,48.75,16.25,1,0,0.0
14690,67.28,4.81,3,107,31,67.28,4.81,3,107,1544.01
14691,327.88,21.86,4,182,170,327.88,21.86,4,182,15914.08
14692,197.55,9.88,4,185,85,197.55,9.88,4,185,7311.2
14693,25.6,8.53,1,0,14,25.6,8.53,1,0,0.0
14696,310.9,12.95,8,369,242,310.9,12.95,8,369,38228.4
14697,56.0,9.33,2,0,62,56.0,9.33,2,0,0.0
14698,183.47,5.1,5,50,81,183.47,5.1,5,50,1275.0
14699,38.13,19.07,1,0,15,38.13,19.07,1,0,0.0
14700,430.51,25.32,3,206,267,430.51,25.32,3,206,15647.76
14701,385.68,5.43,9,306,166,385.68,5.43,9,306,14954.22
14702,559.88,8.36,15,364,260,559.88,8.36,15,364,45645.6
14703,45.36,15.12,1,0,24,45.36,15.12,1,0,0.0
14704,267.07,3.76,7,161,208,267.07,3.76,7,161,4237.52
14708,351.32,43.92,4,366,124,351.32,43.92,4,366,64298.88
14709,1009.41,22.43,13,343,509,1009.41,22.43,13,343,100015.37
14710,82.17,4.57,4,45,43,82.17,4.57,4,45,822.6
14711,451.16,6.54,11,252,160,451.16,6.54,11,252,18128.88
14712,156.45,39.11,3,83,39,156.45,39.11,3,83,9738.39
14713,564.55,7.63,11,356,325,564.55,7.63,11,356,29879.08
14714,80.64,80.64,1,0,192,80.64,80.64,1,0,0.0
14715,254.05,14.11,4,307,89,254.05,14.11,4,307,17327.08
14716,76.56,5.89,2,105,153,76.56,5.89,2,105,1236.9
14719,289.01,6.28,5,248,173,289.01,6.28,5,248,7787.2
14720,109.98,22.0,2,37,58,109.98,22.0,2,37,1628.0
14722,57.19,11.44,1,0,53,57.19,11.44,1,0,0.0
14723,200.59,4.27,6,361,118,200.59,4.27,6,361,9248.82
14725,155.8,15.58,1,0,74,155.8,15.58,1,0,0.0
14727,15.0,15.0,1,0,4,15.0,15.0,1,0,0.0
14729,55.28,3.25,1,0,40,55.28,3.25,1,0,0.0
14730,422.59,3.99,8,275,219,422.59,3.99,8,275,8778.0
14731,128.39,11.67,3,165,79,128.39,11.67,3,165,5776.65
14732,820.99,22.19,8,331,439,820.99,22.19,8,331,58759.12
14733,2302.01,56.15,11,351,998,2302.01,56.15,11,351,216795.15
14735,1296.86,28.82,23,355,570,1296.86,28.82,23,355,235315.3
14737,162.2,54.07,2,225,60,162.2,54.07,2,225,24331.5
14738,326.31,21.75,6,274,111,326.31,21.75,6,274,35757.0
14739,984.52,70.32,6,334,1080,984.52,70.32,6,334,140921.28
14740,294.45,14.02,4,92,157,294.45,14.02,4,92,5159.36
14741,181.21,18.12,5,361,111,181.21,18.12,5,361,32706.6
14744,15.2,3.04,4,303,29,15.2,3.04,4,303,3684.48
14745,144.92,14.49,3,72,96,144.92,14.49,3,72,3129.84
14747,51.3,17.1,1,0,14,51.3,17.1,1,0,0.0
14748,312.26,14.87,5,339,280,312.26,14.87,5,339,25204.65
14752,39.6,39.6,1,0,24,39.6,39.6,1,0,0.0
14753,106.7,17.78,1,0,42,106.7,17.78,1,0,0.0
14754,221.42,17.03,2,251,151,221.42,17.03,2,251,8549.06
14755,989.16,20.19,11,325,436,989.16,20.19,11,325,72179.25
14756,150.08,25.01,1,0,62,150.08,25.01,1,0,0.0
14757,151.92,21.7,1,0,64,151.92,21.7,1,0,0.0
14758,336.4,22.43,4,115,68,336.4,22.43,4,115,10317.8
14759,383.59,17.44,3,228,89,383.59,17.44,3,228,11928.96
14760,10.2,10.2,1,0,12,10.2,10.2,1,0,0.0
14761,32.7,16.35,1,0,18,32.7,16.35,1,0,0.0
14762,85.56,12.22,1,0,131,85.56,12.22,1,0,0.0
14764,19.8,19.8,1,0,12,19.8,19.8,1,0,0.0
14765,67.76,6.16,2,147,17,67.76,6.16,2,147,1811.04
14766,534.95,17.83,6,358,359,534.95,17.83,6,358,38298.84
14768,12.0,4.0,2,49,0,12.0,4.0,2,49,392.0
14769,2283.42,9.21,9,355,1758,2283.42,9.21,9,355,29425.95
14770,200.45,18.22,2,91,99,200.45,18.22,2,91,3316.04
14772,30.0,15.0,1,0,24,30.0,15.0,1,0,0.0
14775,81.06,13.51,3,314,78,81.06,13.51,3,314,12726.42
14776,325.56,14.15,10,261,419,325.56,14.15,10,261,36931.5
14778,171.4,21.42,2,181,92,171.4,21.42,2,181,7754.04
14779,92.75,10.31,3,43,23,92.75,10.31,3,43,1329.99
14780,111.25,15.89,2,25,71,111.25,15.89,2,25,794.5
14782,42.9,21.45,1,0,18,42.9,21.45,1,0,0.0
14784,140.12,20.02,2,297,140,140.12,20.02,2,297,11891.88
14785,77.4,25.8,2,5,84,77.4,25.8,2,5,258.0
14788,93.32,18.66,2,19,60,93.32,18.66,2,19,709.08
14789,17.4,17.4,1,0,12,17.4,17.4,1,0,0.0
14790,142.8,15.87,4,237,108,142.8,15.87,4,237,15044.76
14792,-4.25,-4.25,1,0,-1,-4.25,-4.25,1,0,-0.0
14793,37.14,18.57,1,0,10,37.14,18.57,1,0,0.0
